INFO:root:So should this
WARNING:root:And this, too
WARNING:root:Starting heatstop
04/30/20:13:08:54,693 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:01,478 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:08,290 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:15,76 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:21,897 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:28,718 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:35,491 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:42,355 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:49,168 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:09:56,859 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:03,647 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:10,465 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:17,238 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:24,49 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:30,837 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:37,652 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:44,438 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:51,250 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:10:58,29 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:04,855 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:11,647 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:18,450 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:25,239 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:32,57 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:38,831 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:45,654 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:52,435 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:11:59,249 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:06,34 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:12,855 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:19,643 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:26,452 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:33,238 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:40,49 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:46,837 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:12:53,673 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:00,440 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:07,253 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:14,44 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:20,840 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:27,646 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:34,446 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:41,241 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:48,39 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:13:54,863 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:01,664 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:08,448 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:15,241 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:22,50 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:28,841 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:35,658 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:42,444 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:49,247 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:14:56,67 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:02,866 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:09,656 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:16,464 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:23,253 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:30,65 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:36,857 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:43,688 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:50,450 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:15:57,272 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:04,70 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:10,885 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:17,662 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:24,474 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:31,253 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:38,73 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:44,855 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:51,676 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:16:58,593 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:05,273 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:12,56 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:18,872 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:25,673 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:32,458 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:39,282 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:46,141 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:52,960 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:17:59,743 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:06,643 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:13,423 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:20,240 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:27,113 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:33,923 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:40,707 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:47,606 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:18:54,386 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:01,216 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:08,68 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:14,874 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:21,688 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:28,628 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:35,350 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:42,160 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:49,34 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:19:55,853 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:02,630 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:09,530 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:16,312 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:23,998 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:30,794 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:37,612 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:44,402 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:51,204 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:20:57,998 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:04,803 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:11,618 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:18,400 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:25,228 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:32,82 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:38,892 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:45,684 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:52,490 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:21:59,263 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:06,65 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:12,844 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:19,664 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:26,436 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:33,262 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:40,48 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:46,830 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:22:53,643 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:00,420 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:07,222 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:14,18 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:20,860 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:27,621 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:34,430 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:41,209 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:48,27 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:23:54,810 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:01,636 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:08,404 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:15,224 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:22,5 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:28,852 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:35,684 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:42,501 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:49,278 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:24:56,179 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:02,959 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:09,860 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:16,643 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:23,458 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:30,237 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:37,136 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:43,917 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:50,739 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:25:57,603 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:04,428 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:11,201 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:18,95 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:24,877 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:31,694 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:38,554 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:45,371 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:52,160 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:26:59,53 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:05,839 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:12,666 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:19,515 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:26,333 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:33,117 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:40,9 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:46,798 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:27:53,634 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:00,483 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:07,293 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:14,79 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:20,973 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:27,756 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:34,579 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:41,438 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:48,253 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:28:55,53 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:01,931 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:08,717 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:15,541 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:22,395 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:29,212 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:35,997 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:42,893 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:49,688 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:29:56,492 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:03,354 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:10,176 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:16,952 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:23,856 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:30,637 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:37,439 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:44,314 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:51,118 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:30:57,914 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:04,797 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:11,622 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:18,395 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:25,286 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:32,72 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:38,889 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:45,752 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:52,568 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:31:59,350 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:06,247 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:13,44 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:19,846 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:27,601 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:34,395 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:41,192 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:47,989 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:32:54,794 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:01,598 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:08,395 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:15,188 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:21,999 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:28,859 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:35,609 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:42,387 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:49,203 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:33:55,992 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:02,810 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:09,594 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:16,402 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:23,187 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:30,3 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:36,787 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:43,625 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:50,387 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:34:57,223 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:04,1 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:10,805 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:17,595 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:24,414 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:31,190 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:38,13 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:44,794 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:51,612 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:35:58,390 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:05,210 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:11,988 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:18,788 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:25,612 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:32,488 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:39,354 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:46,172 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:52,987 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:36:59,768 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:06,551 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:13,449 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:20,232 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:27,50 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:33,916 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:40,733 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:47,511 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:37:54,391 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:01,194 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:07,993 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:14,885 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:22,564 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:29,352 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:36,166 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:42,950 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:49,770 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:38:56,552 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:03,367 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:10,150 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:17,841 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:24,647 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:31,431 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:38,247 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:45,996 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:52,806 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:39:59,623 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:06,391 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:13,201 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:19,992 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:26,789 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:33,610 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:40,410 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:47,190 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:40:54,15 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:00,794 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:07,634 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:14,391 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:21,215 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:27,990 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:34,807 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:41,608 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:48,410 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:41:55,198 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:02,71 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:08,864 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:16,570 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:23,345 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:30,173 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:36,954 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:43,749 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:50,570 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:42:57,348 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:04,163 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:10,950 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:17,767 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:24,550 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:31,447 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:38,233 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:45,28 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:51,926 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:43:58,716 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:05,522 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:12,383 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:19,203 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:25,988 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:32,882 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:39,665 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:46,481 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:44:53,345 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:00,167 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:06,950 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:13,840 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:20,625 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:27,441 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:34,305 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:41,123 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:47,906 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:45:54,793 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:01,600 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:08,403 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:15,264 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:22,86 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:28,868 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:35,789 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:42,546 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:49,361 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:46:56,223 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:03,27 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:09,844 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:16,721 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:23,509 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:30,303 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:37,198 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:44,67 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:50,875 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:47:57,662 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:04,478 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:11,262 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:18,156 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:24,944 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:31,758 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:38,618 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:45,438 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:52,231 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:48:59,116 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:05,910 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:12,718 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:19,596 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:26,394 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:33,181 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:40,82 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:46,859 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:49:53,669 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:00,542 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:07,348 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:14,140 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:21,25 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:27,835 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:34,621 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:41,517 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:48,297 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:50:55,120 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:01,977 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:08,782 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:15,612 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:22,474 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:29,258 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:36,61 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:42,962 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:49,737 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:51:56,537 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:03,415 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:10,228 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:17,17 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:23,901 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:30,697 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:37,516 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:44,372 root WARNING Water temp = 75.76f TOO HOT
04/30/20:13:52:51,176 root WARNING Water temp = 75.76f TOO HOT
